timestamp,lat,lon,alt_m,gs_mps,tas_mps,vs_mps,hdg_deg
2024-03-01 12:00:24+00:00,37.618785412950075,-122.37465045535397,4.959122985335477,1.493982618500298,2.43808515749352,-0.0058833473875262495,95.20954570943331
2024-03-01 12:00:25+00:00,37.61878419300673,-122.37463356306054,4.960232211232576,1.2858113872122678,2.201245842060219,-0.005267007760210873,94.9539378712177
2024-03-01 12:00:26+00:00,37.6187831944348,-122.37461901876715,4.948722275458353,3.6581108735000676,2.547816033135426,-0.003618788767621517,94.45913546108841
2024-03-01 12:00:27+00:00,37.61878063665798,-122.37457761107827,4.952479255641809,3.2916626939629356,3.9027509752696736,-0.0031134108181577248,94.39624200103862
2024-03-01 12:00:28+00:00,37.61877836750274,-122.37454034820382,4.946472868742622,3.124119817052155,3.0816343756946267,-0.004538669222036162,94.42410445718298
2024-03-01 12:00:29+00:00,37.61877620022354,-122.37450498330593,4.943555931244688,3.12834550926428,2.6875600664336803,0.0014678743018261998,94.97120021641842
2024-03-01 12:00:30+00:00,37.61877376227646,-122.3744695983503,4.937538865122395,2.4877532271530853,2.622165499579108,0.000689483815659031,94.12496790156104
2024-03-01 12:00:31+00:00,37.61877215294339,-122.37444142610403,4.956061646967484,1.6027456285141684,2.3589148562033553,-0.0002246606624151326,94.88974306129131
2024-03-01 12:00:32+00:00,37.61877092432725,-122.37442329510266,4.9559266747201045,2.5758045581937266,2.976469830997096,0.002003816661377833,94.81073911200184
2024-03-01 12:00:33+00:00,37.61876898161936,-122.37439415299887,4.945349565430546,1.8228382884878882,1.1200592474142401,0.0007655425858944298,94.59729857702814
2024-03-01 12:00:34+00:00,37.618767667672714,-122.37437352347267,4.953575014551578,3.4751197334177513,4.069086864291847,-0.002521286593113814,94.09124638939807
2024-03-01 12:00:35+00:00,37.61876543795466,-122.37433416825944,4.941366578051867,2.3529426184978615,1.8428725848370902,-0.006413632391397428,93.26381805346517
2024-03-01 12:00:36+00:00,37.61876423320766,-122.37430749679005,4.943455214001915,1.6745028032074885,1.8478492983789174,-0.006954582631282591,93.67540334544611
2024-03-01 12:00:37+00:00,37.61876326785484,-122.3742885239508,4.923858512763117,2.1786141583470067,1.9359341043652993,-0.008205949983750748,93.71206232904035
2024-03-01 12:00:38+00:00,37.61876199937084,-122.37426384033238,4.910576652274133,2.912931454275624,2.7378384528871234,-0.004287329523817718,93.06708187916979
2024-03-01 12:00:39+00:00,37.61876059771296,-122.3742308149145,4.912545264632824,1.9362754471960253,2.549269827228433,-0.004362320151447463,92.41954249313801
2024-03-01 12:00:40+00:00,37.618759862581676,-122.37420885046213,4.919929930432779,1.6777796044335687,0.8456246285808503,-0.0006742764684643631,92.25165014349295
2024-03-01 12:00:41+00:00,37.61875926976892,-122.37418981602436,4.921643613244678,2.7436872114919124,4.299843270913459,0.0013798882381539812,93.0861609061376
2024-03-01 12:00:42+00:00,37.618757941344434,-122.37415870997428,4.9204871304207956,2.7449665711087228,1.2880977156731257,-0.0019708782143190717,92.95636523045584
2024-03-01 12:00:43+00:00,37.61875666814568,-122.37412758569904,4.917476093464903,1.9930568246288702,1.5149226780249845,-0.004887499791099437,92.20479375389675
2024-03-01 12:00:44+00:00,37.61875597858226,-122.37410497371742,4.9026908735612285,2.0289616943816773,2.32513120633507,-0.0061515138953987854,92.0819222218538
2024-03-01 12:00:45+00:00,37.61875531569963,-122.37408195253407,4.895492431477281,2.7320499373576363,3.199501270505884,-0.003805972878184605,91.94556043697992
2024-03-01 12:00:46+00:00,37.61875448154916,-122.37405095131538,4.890886043767684,1.0519156585026759,0.9715350820453117,-0.002516528907869109,90.59711711550915
2024-03-01 12:00:47+00:00,37.618754382960354,-122.37403900874264,4.9014572660298725,1.0925362256234448,1.0466236632222108,-0.003085565237859633,90.56996968225025
2024-03-01 12:00:48+00:00,37.61875428521959,-122.37402660493802,4.904893448925558,1.781555778747564,2.109995847009657,-0.0009977088822806124,90.45450241714593
2024-03-01 12:00:49+00:00,37.61875415812433,-122.37400637817814,4.88726304737193,2.286552848288153,2.1016972663220086,-0.0008465959011937585,90.80260559955263
2024-03-01 12:00:50+00:00,37.61875387007564,-122.37398041970232,4.890503887065878,2.8109075655980047,3.9254525719459297,-0.0043146843542434254,91.72708364702532
2024-03-01 12:00:51+00:00,37.61875310819137,-122.37394851976842,4.886653064261715,3.975356216949552,4.646835508334834,-0.00377856835569883,92.29036616179917
2024-03-01 12:00:52+00:00,37.61875167942802,-122.37390342049859,4.879883844258655,3.3576596232020193,4.055919104006527,0.00180951100001856,92.15592181652175
2024-03-01 12:00:53+00:00,37.61875054347094,-122.37386532534906,4.886000607147063,2.3400614700365727,1.567136091340239,0.003023903299461317,91.60265886215092
2024-03-01 12:00:54+00:00,37.61874995488984,-122.37383876719542,4.896310602372023,2.480983792097311,2.4174730525727486,0.0021156328138488335,92.88933876377587
2024-03-01 12:00:55+00:00,37.61874883020203,-122.37381063445697,4.905623403563185,1.4974706353621912,1.2570978763856282,0.0028510520627582636,92.91894798078312
2024-03-01 12:00:56+00:00,37.618748144413914,-122.37379365456172,4.897231228330959,2.48148686400761,1.6770057634560376,0.0022902263478838947,92.92591262673955
2024-03-01 12:00:57+00:00,37.61874700527096,-122.37376551703176,4.894139104572447,2.2113413610798616,2.499472708236475,0.0021793175571366064,92.91385008318457
2024-03-01 12:00:58+00:00,37.61874599432183,-122.37374044240732,4.897451738886483,2.8227185603380893,2.392601954114236,-0.0006415911567863475,93.0128924635685
2024-03-01 12:00:59+00:00,37.61874466004838,-122.37370843817929,4.907207190157706,1.672769056447677,2.1970921203278664,0.0006655259363311572,92.94071225760655
2024-03-01 12:01:00+00:00,37.618743888272725,-122.37368947093624,4.902415447779253,3.0193465142411724,2.1631932639257068,-0.0009287192599783722,92.65388125416644
2024-03-01 12:01:01+00:00,37.618742630989146,-122.37365522670629,4.900558858012615,4.032738913002578,5.407971403276035,-0.003983659370947024,92.38045178354622
2024-03-01 12:01:02+00:00,37.61874112462667,-122.37360947938637,4.889495508272555,2.3912398515431423,1.674173724669493,-0.004309697980403193,92.36407514843825
2024-03-01 12:01:03+00:00,37.61874023756238,-122.3735823528823,4.877533442031748,2.9017117220989412,3.07715359185929,-0.0006388694475710111,92.09236276287135
2024-03-01 12:01:04+00:00,37.618739284789925,-122.37354942945171,4.88565870025569,3.1901439917111123,3.8236314400215665,-0.0004115717374039818,91.73593987153276
2024-03-01 12:01:05+00:00,37.61873841568207,-122.3735132258824,4.899221100541398,2.098779528114164,1.6422671839540737,0.003808164006392012,91.78915498537867
2024-03-01 12:01:06+00:00,37.61873782637947,-122.37348940841895,4.898500999325595,2.7240924818104166,3.406067396556777,0.006923849304648755,91.66166637666828
2024-03-01 12:01:07+00:00,37.61873711598487,-122.37345849267932,4.908536328304515,2.512592400781795,1.529245522541462,0.004008558150649932,92.41366287095963
2024-03-01 12:01:08+00:00,37.6187361643636,-122.37342999056843,4.9121526885549915,2.5976760985488316,3.75937025789488,0.002018869304525239,91.08817796676311
2024-03-01 12:01:09+00:00,37.618735720698965,-122.3734005024462,4.90570149100894,1.7269902161445336,1.7383096281171402,0.005238962680617831,91.63393139272432
2024-03-01 12:01:10+00:00,37.61873527784676,-122.37338090255288,4.909315447064024,2.5245101742589426,2.047381047883839,0.00316024480661401,92.25697398897319
2024-03-01 12:01:11+00:00,37.61873438374812,-122.37335226205694,4.924695812728684,2.99799829124545,2.7586528733035025,0.0055662600681465335,91.22027887276909
2024-03-01 12:01:12+00:00,37.618733809560624,-122.3733182311663,4.924337552337585,3.951143607795042,4.5982790233092175,0.0016170093691775024,91.04893507572888
2024-03-01 12:01:13+00:00,37.618733159063744,-122.37327337827249,4.939983988895724,3.459270826085207,2.9917065926048565,0.0025380231669110743,90.86321464273101
2024-03-01 12:01:14+00:00,37.6187326903741,-122.3732341069337,4.913786537854827,4.653182457511557,4.053696305973335,-0.0003639558295446932,90.15945879537207
2024-03-01 12:01:15+00:00,37.61873257389868,-122.37318127593348,4.92200556289858,1.7326524371119505,1.5554231590449599,-0.0008903184522564445,89.77055045157658
2024-03-01 12:01:16+00:00,37.61873263629782,-122.37316160393853,4.922876033580961,3.372320636720678,2.4307509465047037,-0.00383608421081334,89.21526252884382
2024-03-01 12:01:17+00:00,37.61873305165871,-122.37312331894657,4.919885960076303,2.6833420057383517,4.139777132091805,-0.0025717318318356774,90.09139775055553
2024-03-01 12:01:18+00:00,37.61873301315984,-122.3730928529133,4.9208035678416575,4.689802933217672,4.236687260245894,-0.004654880616261181,90.5592369471293
2024-03-01 12:01:19+00:00,37.618732601490464,-122.37303960846403,4.900927878695649,1.6917017146448485,2.356995143589171,-0.004114749609713897,91.19501449462638
2024-03-01 12:01:20+00:00,37.61873228419782,-122.37302040543439,4.898731159817274,1.6602781578192238,1.8278542247374419,-0.0005609468192993461,91.55585052664799
2024-03-01 12:01:21+00:00,37.61873187879259,-122.37300156195298,4.902302285532391,1.9006073545559778,1.1129801141704032,-0.0017810088089175835,90.9913246410394
2024-03-01 12:01:22+00:00,37.618731583071764,-122.37297998610741,4.917081225979806,0.3761042756901931,0.3713405083200096,0.0005771418144977503,90.72906450789947
2024-03-01 12:01:23+00:00,37.6187315400334,-122.37297571624838,4.91189852379707,1.974244978319239,2.6014472017678374,1.29715030036337e-05,90.97375178851348
2024-03-01 12:01:24+00:00,37.61873123829969,-122.37295330434488,4.903813587768138,1.740867338446302,1.5902582703772568,0.0011295505953842877,90.3626878840675
2024-03-01 12:01:25+00:00,37.618731139194715,-122.37293353931841,4.898796017332292,2.6503937864762075,3.60488414315703,-0.001168735274779209,90.71918709915366
2024-03-01 12:01:26+00:00,37.61873084001039,-122.37290344970464,4.907950038509313,2.8417559757771595,3.6589682900026506,-0.0011917152457659342,90.5990244000746
2024-03-01 12:01:27+00:00,37.61873057281872,-122.3728711867998,4.91123754960591,4.376170839215886,5.11130272294255,0.0014518068262470152,90.41161399629982
2024-03-01 12:01:28+00:00,37.618730290077536,-122.37282150200733,4.90593994756824,3.45042383818605,3.0826984203676524,0.002649476012112295,90.76709398040157
2024-03-01 12:01:29+00:00,37.6187298746386,-122.37278233017035,4.911072621899373,1.9230963443375968,1.059222386112407,0.002755961757774017,90.98922563614457
2024-03-01 12:01:30+00:00,37.618729576052125,-122.37276049901475,4.9120433973928534,1.601585328651642,1.1107152443614063,0.0006943533506998279,90.80874255323505
2024-03-01 12:01:31+00:00,37.61872937275028,-122.37274231678128,4.921729847298183,2.9919191715065057,3.148911924039882,0.0010985494650382678,91.38840745491717
2024-03-01 12:01:32+00:00,37.61872872079182,-122.37270835716733,4.914709316359409,1.1797667929793578,1.6163961638052422,-0.0007122017074525644,90.84787579111719
2024-03-01 12:01:33+00:00,37.618728563789155,-122.37269496382335,4.911432694893431,4.331458765854354,2.594201642045996,-0.0038333867024130442,91.15584359458933
2024-03-01 12:01:34+00:00,37.618727778007596,-122.37264579540786,4.90751161336211,3.679440120721287,3.6729495594318866,-0.005178436129349784,91.45239422357355
2024-03-01 12:01:35+00:00,37.61872693928962,-122.37260403328266,4.892876463880788,2.030824347895295,2.1572957281538425,-0.003252219397235301,91.29762100391656
2024-03-01 12:01:36+00:00,37.61872652569217,-122.372580981667,4.895837666651434,0.7868654709091225,0.5648300658566813,-0.002586668190754793,91.46068751503759
2024-03-01 12:01:37+00:00,37.618726345305696,-122.37257205067424,4.898448219373233,3.853872374165413,4.886891445378116,-0.0022716261512407245,90.83513072684491
2024-03-01 12:01:38+00:00,37.618725840137785,-122.37252829931133,4.898499353939657,2.385460154747382,2.722884214148079,-0.002175337739077321,91.29714423644839
2024-03-01 12:01:39+00:00,37.618725354493264,-122.37250122226735,4.896153482605906,3.7378163119734618,4.785969838438179,-0.003608868938737153,91.20469316822687
2024-03-01 12:01:40+00:00,37.6187246477536,-122.37245879331226,4.881999775185402,0.9055723412056329,0.7328039249254471,-0.004816408516150439,90.9433316579674
2024-03-01 12:01:41+00:00,37.61872451367429,-122.37244851303875,4.877793321957748,1.9006249770462271,2.6506069710517672,-0.006431189967878481,91.46783627088581
2024-03-01 12:01:42+00:00,37.618724075828794,-122.37242694084641,4.87436617679248,2.505243699718183,3.8132968153401987,-0.006284587124460295,91.11566442561445
2024-03-01 12:01:43+00:00,37.6187236371447,-122.372398502259,4.866343404100265,2.546980593764742,3.596335353182871,-0.002645743926730404,90.41143377743265
2024-03-01 12:01:44+00:00,37.61872347266073,-122.37236958515359,4.864730546983605,2.0499345285207564,1.1762212537777699,0.001967918521221357,89.63311919067064
2024-03-01 12:01:45+00:00,37.61872359070531,-122.37234631113014,4.86877105555175,3.1228499323474987,2.919909070313594,0.0030025031799386427,89.93612416634346
2024-03-01 12:01:46+00:00,37.61872362200979,-122.37231085500876,4.887632914563855,1.4323795706174056,1.1562478062575685,0.0051221584998272,89.29590949009537
2024-03-01 12:01:47+00:00,37.61872378030399,-122.37229459331768,4.889378692692174,2.3576205149787066,2.749024143039769,0.005295838091626948,90.17330658108756
2024-03-01 12:01:48+00:00,37.61872371616809,-122.37226782554127,4.891954196599401,2.620295631711899,3.1693784757235255,0.0006501939473999129,89.13234187714579
2024-03-01 12:01:49+00:00,37.61872407300534,-122.37223807869859,4.89120973744174,3.014438834058749,2.34332469483816,-0.003175205605919551,89.98057006129079
2024-03-01 12:01:50+00:00,37.61872408219367,-122.37220385343244,4.872022025288749,3.2116148780888896,3.26588568922244,-0.003403900811701277,90.08607879489205
2024-03-01 12:01:51+00:00,37.618724038795854,-122.37216738951254,4.871756886534257,1.3753579081621308,-0.2405839575627784,0.0010074826318238195,90.03772223895686
2024-03-01 12:01:52+00:00,37.61872403065143,-122.37215177400813,4.872359188633667,0.9658858292643777,2.1194418339058894,0.0007716525337938762,89.76526269555234
2024-03-01 12:01:53+00:00,37.618724066238556,-122.37214080764727,4.89699160975852,3.777676821898509,3.367777429357154,0.005212289649059088,89.9648307527284
2024-03-01 12:01:54+00:00,37.61872408708436,-122.37209791675285,4.895068000110709,2.8323140119795918,2.8770051638551895,0.005195893860547152,89.94601340151598
2024-03-01 12:01:55+00:00,37.618724111080475,-122.37206575930371,4.898083473534045,1.7515134634434464,1.5037936922529973,0.0027380773654259727,90.49766434252422
2024-03-01 12:01:56+00:00,37.61872397426279,-122.37204587375956,4.897736355836993,4.051151975522523,4.967974035533255,9.723876948548593e-05,90.55477816685527
2024-03-01 12:01:57+00:00,37.618723621490474,-122.37199988003741,4.886049575460797,2.6156746342928585,0.34566948117495544,0.0019858267644211835,90.62992904758619
2024-03-01 12:01:58+00:00,37.618723362868614,-122.37197018404446,4.897477803605947,3.6792971840638264,3.6660089102030993,0.0029647959738401397,90.44812294147926
2024-03-01 12:01:59+00:00,37.61872310406975,-122.37192841140072,4.904997133932815,2.567518481410109,2.4828634754119507,0.0012154446036610977,90.41965012961873
2024-03-01 12:02:00+00:00,37.618722934948316,-122.37189926114924,4.912907453403245,4.560747924881987,4.197838814808641,0.0063583893007724155,90.57355101406478
2024-03-01 12:02:01+00:00,37.618722524361274,-122.3718474820271,4.903813578855298,4.255340842443204,5.636322078951711,0.001269041546157723,89.7184668177365
2024-03-01 12:02:02+00:00,37.618722712393314,-122.37179916841768,4.917841521964659,2.2510358515209266,1.5411722844363096,0.0009388896683848458,89.04437410668356
2024-03-01 12:02:03+00:00,37.61872305002177,-122.3717736142124,4.903823011336736,3.4715709509543555,4.089007892742885,0.003737737025918797,89.41600615369498
2024-03-01 12:02:04+00:00,37.61872336822915,-122.37173420081565,4.909691582274739,3.1453759495851474,3.430378180550014,0.003575439285246773,89.50143887275885
2024-03-01 12:02:05+00:00,37.61872361436133,-122.37169849026883,4.931596138532839,3.868631557532349,4.877846959560761,-0.000362744795831027,89.40944720458265
2024-03-01 12:02:06+00:00,37.61872397294536,-122.37165456901968,4.921690775281532,1.5350765394198955,1.0013252715978913,0.0026402600599288563,89.41866417111532
2024-03-01 12:02:07+00:00,37.618724113013094,-122.37163714099914,4.916027797985504,3.1860514599984393,2.599676340699432,0.00045959456409594424,89.5924550237961
2024-03-01 12:02:08+00:00,37.618724316813626,-122.3716009681944,4.91702431163638,3.558424486849588,4.435280412831506,-0.0070226435496563155,89.32257518364145
2024-03-01 12:02:09+00:00,37.61872469516318,-122.37156056945766,4.911989555095219,0.7412605135768857,1.0815175602409741,-0.004904444949782949,88.93342282094022
2024-03-01 12:02:10+00:00,37.61872481925108,-122.37155215480874,4.896482920784558,1.316741487334225,0.08079160999281787,-0.005896456918029536,89.0313454484891
2024-03-01 12:02:11+00:00,37.61872501943957,-122.371537206955,4.8971685505326175,0.4607678222398994,0.02932381066928308,-0.00514857478693429,88.54215905968158
2024-03-01 12:02:12+00:00,37.61872512486305,-122.37153197719287,4.886545513395356,2.230593165555442,2.5396992886338907,-0.005980471947169619,88.74628543753886
2024-03-01 12:02:13+00:00,37.618725563771655,-122.37150665759634,4.891281437701709,3.217542255795962,3.8877536330332334,0.00022072372499764014,87.89499363541995
2024-03-01 12:02:14+00:00,37.618726626616976,-122.3714701509876,4.882087195359371,4.002357052096028,3.458972529541664,-0.0014829088092868758,88.40957145408277
2024-03-01 12:02:15+00:00,37.61872762561086,-122.37142472661935,4.897586539409546,2.574094780419775,0.24268998856622215,-2.424414245894013e-06,88.64587019528926
2024-03-01 12:02:16+00:00,37.61872817266956,-122.37139550907996,4.889754006486183,4.128615545571292,4.547194094160918,0.0006774251592229774,88.7738850624462
2024-03-01 12:02:17+00:00,37.61872896716208,-122.371348644427,4.886533391324127,1.1198985417851086,0.14364198982992793,5.4544994822691704e-05,89.26523055441896
2024-03-01 12:02:18+00:00,37.61872909631611,-122.3713359303927,4.894668563497824,0.7966175606448453,-0.8172534778530838,-0.002590403946004116,90.09796777665025
2024-03-01 12:02:19+00:00,37.618729084066075,-122.37132688578669,4.882359920333484,2.4444523011033814,0.17859156111606866,0.0015903881472333127,90.60515280915934
2024-03-01 12:02:20+00:00,37.61872885187954,-122.37129913356512,4.884634519679525,2.884065448939307,3.5352501370975,-0.0009804552894779662,89.68471569349344
2024-03-01 12:02:21+00:00,37.61872899459924,-122.37126638902102,4.89770594722235,2.467305251905907,2.57019921222988,-0.002238222007152757,89.0449272101257
2024-03-01 12:02:22+00:00,37.618729364451056,-122.37123837967572,4.881631114876737,0.4325578999601234,0.2520327953903221,0.0007432722142119985,88.7325179212778
2024-03-01 12:02:23+00:00,37.61872945049941,-122.37123346971082,4.88347745346206,2.4108799604872115,3.5220994508574206,0.001851998088558382,88.74556344638324
2024-03-01 12:02:24+00:00,37.618729925155534,-122.37120610367403,4.886076281404544,1.1955304994951468,1.705390245913605,-0.003236188841762555,89.00439295661772
2024-03-01 12:02:25+00:00,37.618730111972944,-122.37119253193474,4.893894510122317,3.1696725488300386,4.462712583007572,-0.002662135598808568,88.64152105004109
2024-03-01 12:02:26+00:00,37.61873078776876,-122.37115655428927,4.881525003013537,2.8665982460968484,1.7524098683632512,-0.0019875201846394574,88.73490443227956
2024-03-01 12:02:27+00:00,37.618731356941204,-122.37112401550056,4.868320436882694,1.5601202136726449,1.532479714509474,-0.0019133164266698088,88.3572129661029
2024-03-01 12:02:28+00:00,37.6187317591678,-122.3711063095212,4.873539852538863,1.9861330826633066,0.692762382704895,-0.0029759764695327815,88.05145406460701
2024-03-01 12:02:29+00:00,37.61873236649977,-122.37108377244462,4.876509699271195,1.4407864781110484,1.2572806126266747,0.00019082137121735344,87.3481235161828
2024-03-01 12:02:30+00:00,37.6187329660001,-122.3710674315918,4.879014627774653,2.437320902726828,2.2384282197134864,0.0014716851542289078,86.88650689312738
2024-03-01 12:02:31+00:00,37.6187341565239,-122.37103979963618,4.882479109869624,3.4551423205012384,3.956433230311695,0.0008923094173171719,86.2106645903192
2024-03-01 12:02:32+00:00,37.61873621006485,-122.37100065647509,4.875678862653839,1.5142739536644563,1.5507250585779748,0.0008844850174480001,85.7227279638305
2024-03-01 12:02:33+00:00,37.61873722575147,-122.3709835116276,4.8780013996254485,3.004046515517844,3.5027722261417766,-0.0010452035192964003,86.24954886213447
2024-03-01 12:02:34+00:00,37.618738992892354,-122.37094947738859,4.880932124358435,1.9697423816275592,2.5324944881386746,0.0019934490839990104,85.77484941771854
2024-03-01 12:02:35+00:00,37.61874029800992,-122.370927174147,4.873788610178171,1.7071271677376558,3.4310701096441694,0.004301164368979649,87.09104045013714
2024-03-01 12:02:36+00:00,37.618741077137315,-122.3709078167758,4.892446355289619,2.3929696400454423,2.140732315816543,0.0014540499802523144,87.33769940057766
2024-03-01 12:02:37+00:00,37.61874207674372,-122.37088067684915,4.897184684498737,1.464757677580626,0.7119395170475227,0.002181012250922798,87.43011746242507
2024-03-01 12:02:38+00:00,37.6187426673866,-122.37086406303779,4.88527164952671,1.946350694652818,2.143217586905945,0.0016603517465208384,87.00093857233446
2024-03-01 12:02:39+00:00,37.61874358318428,-122.37084199486526,4.891837185613049,1.3021221074111515,0.6602980856995166,-0.0004970280682837114,87.35109351203891
2024-03-01 12:02:40+00:00,37.61874412438115,-122.37082722665339,4.8820903689107755,4.4647251329163895,5.650293747665618,0.0008724972479074111,87.06327459892009
2024-03-01 12:02:41+00:00,37.61874618149347,-122.37077660171408,4.8899612149482,2.535263551971729,2.3086891208155427,0.0016137396056093323,87.12427950624283
2024-03-01 12:02:42+00:00,37.6187473253683,-122.37074785313509,4.901547170738274,1.8002744920074143,1.347813397708222,0.002227384646830188,88.40432177537718
2024-03-01 12:02:43+00:00,37.618747776204316,-122.3707274211386,4.893340347554757,2.713979910734222,2.3369273338133274,0.005002309841157881,88.35629182551486
2024-03-01 12:02:44+00:00,37.6187484763069,-122.37069661988333,4.9029741088472,2.38767195030917,2.962405889086483,0.005072260953662066,88.93092848865763
2024-03-01 12:02:45+00:00,37.61874887693855,-122.3706695154969,4.907101918116565,2.279030400466777,2.152832813881589,0.006548655760955135,88.57934027609474
2024-03-01 12:02:46+00:00,37.61874938508122,-122.37064364783754,4.9153225197165105,3.114166700043425,2.6008332439391193,0.0076992441656528856,88.56184603084625
2024-03-01 12:02:47+00:00,37.618750087976736,-122.37060830140672,4.93429044954305,3.257507710047305,4.58978924414613,0.004265019578449092,89.44724634866407
2024-03-01 12:02:48+00:00,37.61875037059087,-122.37057131809668,4.931836568383021,1.9694988523894725,1.2845629798600724,0.0016604288653251586,89.13376281977014
2024-03-01 12:02:49+00:00,37.618750638362755,-122.37054895939228,4.9242992067394455,1.9241817593553199,1.9526346185817147,-0.0016153120245947505,90.03998709876856
2024-03-01 12:02:50+00:00,37.61875062628376,-122.37052711265804,4.915404062443191,2.224948302848356,2.7467932241365407,-0.0055631014087309085,90.39386306649635
2024-03-01 12:02:51+00:00,37.61875048873311,-122.3705018516777,4.907245959593537,0.19807883526441517,-1.1069892530692436,-0.004390021227091978,90.11262967854918
2024-03-01 12:02:52+00:00,37.61875048523137,-122.3704996027382,4.906474942499395,0.9848089378014477,1.3690173389261877,-0.0023291672997167723,90.42883354807697
2024-03-01 12:02:53+00:00,37.618750418943726,-122.37048842174576,4.909886462247561,3.8668742674445244,3.022788127060165,0.001104228057606349,90.91511077289033
2024-03-01 12:02:54+00:00,37.61874986353333,-122.37044452369977,4.912653370240862,4.144967713501284,4.803193938168486,0.002761852411292942,91.22601575399892
2024-03-01 12:02:55+00:00,37.61874906593996,-122.37039747341599,4.9209252027312225,2.2509639604436216,1.4808431509084405,0.005823123984435874,90.44090339405369
2024-03-01 12:02:56+00:00,37.618748910161365,-122.37037191721996,4.921055221650001,3.0765569630557663,3.6307721885348547,0.004611506368326701,90.07733480614127
2024-03-01 12:02:57+00:00,37.618748872811246,-122.37033698669659,4.935590562421575,2.811250154543536,3.6959166075793064,0.00949846310284581,89.95357548836546
2024-03-01 12:02:58+00:00,37.6187488932921,-122.37030506838738,4.932943994089195,5.578880808455238,6.268030028961482,0.00909543130030368,89.91635877381555
2024-03-01 12:02:59+00:00,37.61874896651709,-122.37024172706168,4.960145685755091,3.6195749114345768,3.8206282300250587,0.007355112403715403,90.22669482259084
