alt_m,gs_mps,tas_mps,vs_mps,hdg_deg,phase
0.9562234598444712,0.8772001697357448,0.9055756417150589,-0.11832090951535415,-0.6228608226865304,cruise
-0.04748226101661102,0.5262746447943715,0.5594015422289306,-1.6889587396889045,-0.47643355887990696,descent
0.9595184529597548,0.8094690539906088,0.7893180084991326,-0.05732236316541385,0.28285226942945524,cruise
0.34259945449522555,0.06293516393677898,0.05894088882014933,1.6145309218418316,0.2058879008573616,climb
-0.15150897267932367,-0.12782797112990057,-0.15204306314069396,1.4294456019196218,-0.30670556941854016,climb
0.9587981857144714,0.8258659054009421,0.8100994565529045,-0.06035052967964997,0.037237783719738675,cruise
0.9566843745165926,0.781820335553905,0.7786094467090066,-0.07765175421004417,0.4436206140144184,cruise
-1.4364167123049303,-1.8063224893782845,-1.8194956543622056,-0.037069800460856235,2.737745166758829,taxi
-1.4363482340432967,-1.8001277146339043,-1.7877225030905197,-0.037680420655752445,1.4706723921224694,taxi
0.9580273861518259,0.8249458443317956,0.8422274326635942,-0.12771107898641515,-0.3474382765989022,cruise
0.9556686437332065,0.7915415120931563,0.7868957153432391,-0.14441884304759697,-0.3929408353232657,cruise
-1.4364877240301985,-1.8370822377973468,-1.8507328094728417,-0.0363141488465991,0.8342143385364343,taxi
0.9581586064548409,0.794374553305558,0.8069955685074477,0.1926828153635105,-0.4934212104514579,transition
0.9582651226320277,0.8477268626229204,0.844121252957283,-0.1390813156148348,0.09409934225237421,cruise
0.9574730721872191,0.763150297534254,0.7442217706580697,-0.2130706565113799,-0.5467093887540544,transition
0.9567232758143133,0.8193106753532344,0.8429880112170149,0.012995824419544433,-0.23679481323170687,cruise
0.9569574492253341,0.7764171141843242,0.7745636104678729,-0.05822150536195346,-0.4237083565132608,cruise
-1.436370771220871,-1.8311614751701257,-1.8571342916353895,-0.03708676950682246,2.469048596118659,taxi
-1.4364003248329797,-1.8020645110417617,-1.7733174793558248,-0.037708151695928546,2.9102456717367344,taxi
-0.6127504330042167,0.5508753886836317,0.54781077904729,-1.5954399477687184,-0.7620714416386151,descent
0.9559573043742755,0.7640378344336001,0.7906615788899094,-0.00825787153954014,-0.35925421225398046,cruise
-0.0014303368223187768,-0.035079664869302925,-0.08773614206950611,1.6548626800572905,-0.494275338871653,climb
-0.4271855256179509,-0.28652828619989745,-0.2968853637420077,1.4781733855188506,-0.5036681805849017,climb
-1.4364803530846026,-1.7960681410113981,-1.7776152934952711,-0.03633688887804821,-0.5854266888771963,taxi
0.9598198690391873,0.7971601259770504,0.8296771622195742,-0.03818880380967167,0.03432029431092387,cruise
-0.6851249677908307,-0.37403296997268093,-0.39913012264690173,1.8248372344798445,-1.649605291084013,climb
0.9602012334361638,0.7785776281551956,0.7970153435089284,-0.042000164921567676,-0.40475528615260775,cruise
0.9575409688423567,0.7988876454412033,0.8115719758314538,-0.1025810979826584,-0.16085881652058495,cruise
0.9593772469244699,0.8152649224446683,0.7971877285050243,-0.007979354773201573,0.39080131003483193,cruise
0.9576412611822674,0.7070061622247382,0.735523888452504,0.037932238077075985,-0.5383507217658777,cruise
0.13816157737154286,-0.038995734606018614,0.035850317793233874,1.5519598167989364,-0.6415095356551468,climb
-1.436482166445687,-1.8391681449078132,-1.8303263475671718,-0.039530009972376094,1.009350585717233,taxi
-1.4364749325975301,-1.8498099067105223,-1.8341526213865662,-0.03732886917205043,1.5230872517078176,taxi
0.9565030625817047,0.7709092943888448,0.7494788567359271,0.11170407303765248,-0.46242764846540785,cruise
-1.436383058879183,-1.7625821587587656,-1.7129640901854444,-0.03884593897503318,2.4037958170222207,taxi
0.957444894061449,0.7589597721658712,0.769897472567622,-0.06959283184526657,-0.5101379127044102,cruise
0.012665581394892943,-0.083390533010263,-0.061767933886155084,1.61409250808439,-0.2505498628450914,climb
-0.005931232346029813,0.4599144110854088,0.446190991023342,-1.681288802085261,-0.692222338913721,descent
0.957762727399998,0.8020270689341413,0.8023381199633508,-0.05295919804769451,-0.09548327909559998,cruise
-1.4363439297963467,-1.8747354810499326,-1.8759453777559592,-0.037828119840582264,1.5602220719787752,taxi
-1.436470953311545,-1.8058136807450091,-1.7972975460247613,-0.03638929288148839,-0.5343199940726695,taxi
-0.41904556974889606,-0.2640237176576255,-0.2579489736515764,1.3992864487318228,0.5302408042570482,climb
0.9590505419169185,0.8027536808395193,0.7987520828010877,-0.024434051087778894,-0.45600870224290435,cruise
-1.436435483374147,-1.8409446819083068,-1.8614223127635416,-0.03700762689044027,-0.7542674337998098,taxi
-1.436489546183463,-1.8474573055242511,-1.8548709013047855,-0.03665966705148776,0.0616319034869617,taxi
0.9574707030589685,0.7775887038089762,0.8065689992619361,0.028420400437217122,-0.512617496700923,cruise
0.9564117176358664,0.7660870502650874,0.7699149977370049,-0.13064364560452593,-0.4802104138501649,cruise
-0.5569496595972218,0.44408085501355565,0.46869132752701487,-1.6063017039434042,-1.0481561883340054,descent
-0.7827592481390799,0.5041159681107705,0.4627792114534978,-1.6967337697117417,-0.774817840152978,descent
-0.5150236775708451,-0.3339011214273497,-0.3284925286033528,1.4116329798320315,1.6740726145967038,climb
-1.436490150872695,-1.8260720075087316,-1.823002823757624,-0.03826645472678265,-0.8074097712979027,taxi
0.7031004766913387,0.5244246158433291,0.5204337079984678,-1.6246751406695112,0.06571104498333198,descent
0.23755150283572446,0.5239877986515379,0.5278847267694163,-1.6581795067302156,-0.3607835513463633,descent
0.9589040868115711,0.7614434009157226,0.7685754763109963,-0.020373060366836972,-0.3733919873800831,cruise
0.9103821737050646,0.5497263063636476,0.5735732763953035,-1.6905853959695878,0.05947809462440479,descent
-0.1370978567122727,-0.1353183502670784,-0.13786440668680086,1.577424383528926,-1.5053903320047042,climb
0.6241773312572857,0.38320693610971723,0.34869516415666013,-1.643240667364177,0.18188672388651284,descent
-1.4364531550871298,-1.7596717273996982,-1.773202096594524,-0.03904676494885406,0.09846524259114504,taxi
0.9570107853458311,0.786239647996851,0.7753031665032014,0.04899126582358556,-0.10567342447599017,cruise
-1.2932318184877534,0.5080651320411886,0.5214796291653695,-1.6445775599652437,0.0004689192555779552,descent
0.7344467440469568,0.22844820958903478,0.2236871741400848,1.5344466349718187,0.7779204309205452,climb
-1.4363328249740432,-1.8244676857452917,-1.8462954500142084,-0.040707461627842646,1.0732295968682017,taxi
0.11850989152368291,-0.03499637445434202,-0.05028517096942238,1.5843783615413385,-0.16047430213303718,climb
-1.0362841610424172,-0.5219589355586095,-0.5844008730214798,1.5407569084467525,-0.29598896850855644,climb
0.958861481031538,0.7980877883273226,0.8369543702914157,-0.06940847184674862,-0.35703307526594025,cruise
-1.4364013010183678,-1.80031553368765,-1.855786553623615,-0.036992879365988426,2.461368580275763,taxi
0.9570452869304136,0.807080919629861,0.7659586392220534,-0.11711486560590119,-0.055380276546612706,cruise
-1.4364043745181951,-1.7750092556750048,-1.798307198506144,-0.036698084373147616,3.1024629794220844,taxi
-1.1646595190127649,0.4470255763190974,0.39607990819679884,-1.436641663424711,0.08948216754342082,descent
-1.4363385937444364,-1.8365843493749379,-1.8357795221807809,-0.038198655579458965,1.2550566681622557,taxi
0.8476231921392622,0.31427405888012583,0.3703611299485541,1.503087598446108,-1.1079974891910869,climb
0.08872530665734213,0.44618544506659885,0.4519633704191583,-1.5405425803115151,0.05986198670820857,descent
0.9581231097204378,0.7515518471319881,0.7080229213861969,-0.05124549302225457,-0.49446746448242523,cruise
0.9579917168392688,0.8695499902012084,0.8829427633070203,-0.07121638933024035,-0.06565768116051639,cruise
-1.2599247701444494,-0.6126420840478463,-0.6325720885263136,1.641535955740495,-0.3715608333473534,climb
0.9574332780087291,0.787504723110681,0.8126802175967457,-0.009332499351679463,-0.5661888986838501,cruise
-0.2685860030444664,0.5334386552920584,0.5268073951382046,-1.4554412273078199,0.11773071349966557,descent
0.9349348990199057,0.44808715943945693,0.4341943914139936,-1.6012554980230151,-0.8161860661177051,descent
0.9595014776070158,0.7829414348252169,0.819795553100316,0.01090134981847767,-0.25923953341476424,cruise
-1.107409549955752,0.4770007513439754,0.4978991170951904,-1.580431755336309,0.27245002481529795,descent
0.3740954095869853,0.1347926006341085,0.11058943559563028,1.646567193056132,-0.5566944293646302,climb
-0.7875766680409306,0.44123225104110386,0.4211968534717683,-1.5690043259408606,-0.9137189382646927,descent
0.9580365720285621,0.7319604402950675,0.7922781218852204,0.05892879764747618,-0.3250542052473519,cruise
-1.436452960262807,-1.832535511373342,-1.855556746996332,-0.03566354231822707,0.02767694451942009,taxi
-0.9709165998948194,-0.5187400145523001,-0.5153055115121464,1.5462497693022792,0.6568652054437846,climb
-1.4364584847498922,-1.8402408539724442,-1.8545383267119508,-0.039121874904100525,1.0828535475460546,taxi
-0.5083754887952193,-0.32450693110610307,-0.29874505473231555,1.600715405175564,-0.05735887744638213,climb
-1.0809914094722937,-0.5663692626590788,-0.538186341674165,1.422040579651933,-0.5963250041349333,climb
0.9600553740468071,0.8263444421092311,0.8537224832909319,-0.12461069563798415,-0.16053122571824383,cruise
-0.6055963609124938,0.4554242544738656,0.3956697863442255,-1.528942449121189,0.4051632007035881,descent
-1.4365220452061622,-1.8430023869189536,-1.820599947323165,-0.03962031403824711,0.6419983157232856,taxi
-1.4365034887540302,-1.8293489950695705,-1.817658884087714,-0.0358337966398603,-0.13240210716917858,taxi
-1.2852132326943382,0.4874987167670763,0.47863286537080424,-1.423947133143469,-0.2352827724928507,descent
0.9563768405826113,0.7560824303952879,0.7525734274024583,-0.14985939429646258,-0.27425795706382516,cruise
0.9602615949757172,0.796655449849585,0.7502506106106598,-0.09216930574765883,-0.44814747602379545,cruise
-0.7943820214885657,-0.42175836672844985,-0.3976665706085633,1.6709798954323092,-0.11609334141665505,climb
-1.4363473417343613,-1.8989391011703445,-1.860607571008571,-0.03795641081147672,1.5008698538076681,taxi
0.9563103315021738,0.7976761379858488,0.8092773396615317,-0.11072098461860921,-0.3427585051736951,cruise
0.16698636268206613,-0.030303696934378444,-0.0400063978106909,1.8407978494585147,-0.026325430400654812,climb
0.9591293928616339,0.8061396532784042,0.7988619643328191,-0.05952714311702415,-0.447510864189878,cruise
-1.4364592083752357,-1.7934732680626446,-1.7672674105221273,-0.03981128734080732,-0.6413180162765588,taxi
-1.4363355401265603,-1.8423306707241154,-1.825569686582937,-0.037886121640660915,1.4854672315048782,taxi
0.9590896317144486,0.809572297140082,0.7979870706643797,-0.08694671093530472,-0.1060339431079921,cruise
0.9566546762472303,0.8486210090595968,0.8444647211409678,0.002724996069596966,-0.824436057338613,cruise
0.020718395693062944,-0.01666953332791954,-0.009382272728255835,1.5466557546668722,-0.7766791750302843,climb
0.1431404880601236,0.5168832369973461,0.520712677624381,-1.4568930518552135,-1.1919386764531938,descent
-1.4363938994416754,-1.8911560184671505,-1.8724671392071015,-0.03813162848451936,2.998129683309924,taxi
0.8235615142054946,0.32276875781163045,0.3253014624090483,1.5842559064893302,-1.1362143749830367,climb
-1.4364079727275403,-1.8082756985302584,-1.7944593810317822,-0.03729698045903105,0.3170929570360108,taxi
-1.436396897910173,-1.8228304363747205,-1.8108619792651013,-0.03689675106942668,2.6417557521496042,taxi
0.03373231835469322,0.4863797746367573,0.48059164724508946,-1.7028332718858095,-0.4374048898191523,descent
0.9570319706110291,0.7888969446225603,0.7940287702394858,0.03549267998045147,0.21953236781130633,cruise
0.9582608708941467,0.7357364760482523,0.7207700488544512,-0.022139874649494323,0.2093252585405861,cruise
-0.7869506166174135,-0.4250971088494424,-0.39191833312539215,1.6761001435418954,0.4510503740026895,climb
0.9582800974094919,0.7716254917714717,0.7632933177263167,-0.11160144944443749,-0.5533080160470984,cruise
-0.18906652994478448,0.48565146741820864,0.4641751266666977,-1.6295056604176075,-0.7986317155698724,descent
0.7884729103397363,0.24629132266473638,0.2547816069575219,1.60663902683572,-0.49288863565645796,climb
0.9580469740203574,0.7432143764001564,0.7076693990452476,0.06593563400347341,-0.2993864502458494,cruise
-0.011769041421982877,0.47606585316466854,0.43658485223877425,-1.4285255972717457,0.3838507941339625,descent
-0.019674081040670036,0.4553203143107841,0.4532592819795645,-1.5655026300753472,-0.592330682025333,descent
0.9583015415227903,0.8029331821364946,0.7884239180111048,0.03907423436864046,-0.30866297872592324,cruise
-1.436497143315416,-1.8187022511397022,-1.8299738363524498,-0.03592857340867846,-1.2193582474618372,taxi
0.9590092425518079,0.8358009765084546,0.8631793321152192,0.0005739684261948167,-0.23616963358783227,cruise
-1.4363760712401628,-1.8543371638619586,-1.9009531105765456,-0.03628031097904292,7.022800791585378,taxi
0.959997501025074,0.8050645827411629,0.7785880585592517,0.17135091285281603,-0.723998450144696,transition
-0.5947961300062156,-0.3589935508880764,-0.33645337051399943,1.614063657314788,-0.8063663846600161,climb
0.9579364691474137,0.773662707872831,0.7664752322552424,0.06590589340136407,-0.11628985573483198,cruise
0.9562064691287527,0.8291399591481163,0.8345965297988064,0.025335813017980473,-0.6355249329761242,cruise
-0.474460387556373,-0.28370654418711894,-0.2435649533927541,1.6065719961628488,-0.16831633627414336,climb
-0.12350123635192002,-0.10258255619672828,-0.11784739815811311,1.6772412091415632,0.5397991119450197,climb
0.957052049644195,0.7918814107122685,0.7806102711053592,0.014245023822126258,-0.5106921190992963,cruise
0.9563558907053339,0.8146055254178594,0.8138023751832715,-0.04017690363397913,0.30122456451750795,cruise
-1.43641683486451,-1.8227837171350867,-1.8000457912201382,-0.037833441982324745,0.4811662594889427,taxi
0.9599153275194631,0.7981687909698871,0.8119382099207513,-0.055483265267543644,-0.4553295949221784,cruise
-1.0273253070262338,-0.5064478187318121,-0.44519579278530114,1.6730752734571852,-0.35791545788953555,climb
0.9585727740362605,0.7942257229396507,0.7516521842730637,0.04873998149989416,0.11888236219641173,cruise
-1.4365224614595145,-1.813093496194844,-1.8078531821060564,-0.03775004287355936,1.0155962202847055,taxi
0.9588793054847754,0.8484644759068501,0.9166258366288204,0.04534276436811663,-0.17803391967530338,cruise
0.9583511215965937,0.7768991850301558,0.7579519217989416,-0.07228112761392373,-0.7600564440911579,cruise
-0.9069500459726092,0.5180627144331376,0.48704512848771747,-1.5646990271938326,-1.0478080480573324,descent
-1.4363103918722038,-1.7630896539264804,-1.7470902019129264,-0.04043520716528799,1.7096153286806988,taxi
-1.098924899048891,-0.5717481064648846,-0.5550604685385174,1.7325748262701894,0.7577058275319459,climb
0.8006872061357435,0.5734812534433124,0.5636826003550782,-1.712787897482865,-1.6669675957012604,descent
-0.06609663160351285,-0.06578951533257378,-0.06730756098854149,1.5242470173100682,-0.4555137921441609,climb
-0.08133957016038347,0.45405544622992894,0.4590067820242946,-1.579472708338059,0.04690035139486028,descent
-1.4364386047878555,-1.85125554643092,-1.8482475090783639,-0.038484724182255126,0.291417578882497,taxi
0.7164275793990605,0.5588057176150774,0.56040506844102,-1.455700714858525,0.5748412818442634,descent
0.9569622047180858,0.8155393281389159,0.7689325365427605,-0.08568518739848606,-0.5298876556010143,cruise
0.9577965787449182,0.7798754160185204,0.7961446137485895,-0.07255313696740978,-0.4163824422399394,cruise
0.7272033717169496,0.2681263293659185,0.24044207659442293,1.5472097191113567,-0.20999239927744823,climb
-1.4363224148000215,-1.8221275114538495,-1.8048516625485718,-0.03696157601064009,0.6649653892223136,taxi
-0.21059746245900715,-0.15150694582447688,-0.12792873625149925,1.573922077577315,-0.44734337070384655,climb
-1.4364263499248244,-1.8254610951575097,-1.8214498819882308,-0.03732113345875264,2.23152065321139,taxi
-1.4364909112366564,-1.825648311671445,-1.8496946943049168,-0.0368042727999522,1.5142339666171944,taxi
0.880615737192491,0.42690287027243345,0.4295216825303195,-1.6848263039818228,-0.3894213335666218,descent
-0.47963485011039675,0.4802747789167706,0.5208048996778821,-1.5932289590186879,-0.4779691430977115,descent
0.9597643803980793,0.7798955622076945,0.7970168704528791,-0.08487296933596503,-0.6358969805576244,cruise
-0.3956243571494738,-0.21350145365409096,-0.18690256413737785,1.5949261052163106,0.05389613760573914,climb
0.9608940055145567,0.8166319094832442,0.8874470735712711,-0.2069023095569322,-0.2777702024234407,transition
0.9554771036376342,0.7987734429369129,0.8175831330731896,-0.08402984580270155,0.17564106091022105,cruise
0.9588416633338588,0.7360238919687807,0.7567614516619559,-0.056356230455078565,-0.9934830990535156,cruise
0.9580728976976588,0.7727114679389939,0.7500777159787843,-0.043787746446378915,-0.37894196081644677,cruise
-0.16834333757966324,0.4717249839719077,0.45924060808547684,-1.6126365262720375,-0.2197366794603019,descent
0.6780627968232202,0.5463236563087246,0.5607414094879384,-1.6594369887789513,0.6224076178309396,descent
0.6868008506192161,0.5077296118994654,0.5015668096303844,-1.5642528488439642,-0.9416402118795766,descent
-0.968346318455283,0.46725775432881445,0.4279588538521564,-1.6907554331346817,0.051510334598343366,descent
0.9580681465692469,0.8203818846650754,0.7880095911932496,-0.012007325822489999,0.12292839332862586,cruise
0.9586459281612354,0.7626009241855229,0.7797549888752505,-0.07689677719313218,-0.1966155073789727,cruise
0.9582035652914813,0.7582436576344833,0.7505620493410076,-0.21600389854018956,-0.1808279990484762,transition
-1.4364926374772244,-1.7881136820717762,-1.7567875343391486,-0.038709020262326255,0.4845835174485087,taxi
0.42424680246619584,0.12719664636417313,0.14513873994244725,1.539898821061269,-0.2476928122586608,climb
0.3895250841942748,0.08735317678917418,0.11860359153748146,1.6716772965186066,-0.01636092068995665,climb
-0.17930716731608248,0.5217291929757327,0.5922726002059685,-1.5219695718686121,-0.2644134338417972,descent
0.9584413782455747,0.7482114197474047,0.7335004833155013,-0.043661212544099284,-0.1401272206625284,cruise
0.9577065330852196,0.8053289978220664,0.8145591668518477,-0.16216605848431573,-0.4799586822883533,cruise
0.9582604888475611,0.7791107456356774,0.7820730798123552,0.03083696901410407,-0.22577433618939294,cruise
0.9574669699488858,0.787239320201689,0.7881766989553685,0.048054472380017525,0.17804454775523237,cruise
-1.436381376111077,-1.8245449301140413,-1.8241872462187858,-0.03698886286534199,3.3412376203732665,taxi
-0.1361476398132967,0.524650106283731,0.4966062288434527,-1.5686046395205726,-0.12128069509079505,descent
0.9568391293842847,0.8061828081126488,0.8002689147309302,-0.009056536465137424,-0.17911908841528665,cruise
0.9607688897476294,0.8332172953626816,0.8631147868737093,0.010548176524373383,-0.19390719215228,cruise
0.9561763247608434,0.7814380436277766,0.7776800405796052,0.0591598327648677,-0.3197684652596404,cruise
-0.868808635121761,-0.4418662129753258,-0.40902136678423046,1.5373449712936245,-0.9864041112393853,climb
0.8710230839616548,0.26601087459685513,0.26853110573926203,1.5229487064238518,-0.0451424737663491,climb
0.9566249112896226,0.8026778098889961,0.8092698973368877,-0.09510474688557345,-0.18290987958100285,cruise
0.9602016101703753,0.7813581347173875,0.7476458725812855,-0.04710118280463212,-0.22062375973073978,cruise
0.9576227669019114,0.7916375317254227,0.7777390528870369,0.025458870280256087,-0.030571046214275737,cruise
-1.4363415802095623,-1.8508012787673767,-1.8697204547788355,-0.037364628762534276,1.5536692830127603,taxi
0.9341791692289558,0.3797259995658881,0.40151004305245785,1.5707056517758327,-0.4269370223547856,climb
0.9588747425373295,0.8158417954816855,0.8425371754305624,0.015298790282821198,-0.7726379014518748,cruise
-0.9434770389362962,0.3724323432506464,0.3928865813049365,-1.696498770579899,-0.6915260409806443,descent
0.9596621024451016,0.757525615482836,0.7227965001689408,0.0948713039575608,0.12123260919014328,cruise
0.886327980582933,0.29628023936632475,0.2532584517950358,1.5525679511138482,-1.3578224707774231,climb
-1.4364203319623432,-1.823645552730501,-1.8008130920622445,-0.03369009637084794,0.3935061681195605,taxi
0.956843169725606,0.7881638483866,0.765362629986501,0.02272533053112928,-0.45053887721201463,cruise
0.9592843558261752,0.8287955517468457,0.836877925411531,-0.11878405876099597,0.10410057331237824,cruise
-1.0095595595426425,-0.5104352516131767,-0.5065639529357527,1.6646273120744155,-0.7307237923635276,climb
-1.4364905580417813,-1.8154535292836176,-1.8283100760999742,-0.0377509216809814,1.5662661625214467,taxi
-1.4102528785028718,-0.681252193710015,-0.6979053023287939,1.55608728464027,-0.23809444625460527,climb
-0.9610801430005577,0.48607803827731183,0.5145043110057702,-1.799829641601175,-0.17632245167451707,descent
0.9584315586438322,0.769609694938974,0.7568111310568948,0.05626136070433338,0.08059510959909963,cruise
